"","local_health_unit","operation_name","city","state","zip","municipality","county","vendor_type","creation_date","address","lat","lon"
"4854","NYC","MARTINEZ, JUAN C.","BROOKLYN","NY",11225,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","290 ROGERS AVENUE
BROOKLYN, NY 11225
","40.66632000300007"," -73.95376096199993"
"4855","NYC","260 NASSAU AVE. CORP.","BROOKLYN","NY",11222,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","260 NASSAU  AVENUE
BROOKLYN, NY 11222
","40.725860014000034"," -73.94084696399995"
"4856","NYC","FORDHAM OF THE BRONX DELI  INC.","BRONX","NY",10468,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","152 EAST 188TH #154 STREET
BRONX, NY 10468
","40.86156000900007"," -73.89852698599998"
"4857","NYC","MARINE DELI GROCERY CORP","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1507 AVENUE U
BROOKLYN, NY 11229
","40.59899001900004"," -73.95608802999999"
"4858","NYC","ALTHOLTZ, JILL R.","NEW YORK","NY",10017,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","N/E/C WEST 34TH ST & 5TH AVENUE
NEW YORK, NY 10017
","40.74844002300006"," -73.98455992999999"
"4859","NYC","YOO, JUNG SIK","COLLEGE POINT","NY",11356,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","22-50 COLLEGE POINT BOULEVARD
COLLEGE POINT, NY 11356
","40.77874001600003"," -73.84637503599998"
"4860","NYC","SUPERIOR MARKETS","BROOKLYN","NY",11224,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2428 MERMAID AVENUE
BROOKLYN, NY 11224
","40.575700021000046"," -73.99202803799994"
"4861","NYC","EAGLE COMETICS INC","NEW YORK","NY",10022,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","971 1ST AVENUE
NEW YORK, NY 10022
","40.756110009000054"," -73.96475198399997"
"4862","NYC","FRASCA, ROSA","BRONX","NY",10461,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1028 MORRIS PARK AVENUE
BRONX, NY 10461
","40.84845000000007"," -73.85507997799994"
"4863","NYC","MA NEWS GROCERY INC.","JACKSON HEIGHTS","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","7923 NORTHERN BOULEVARD
JACKSON HEIGHTS, NY 11377
","40.755490000000066"," -73.88741702499993"
"4864","NYC","761 AVENUE OF THE AMERICAS CORP","NEW YORK","NY",10010,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","761 AVENUE OF THE AMERICAS
NEW YORK, NY 10010
","40.74449000900006"," -73.99186802699995"
"4865","NYC","BROOKLYN MINI MART INC","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1011 FOSTER AVENUE
BROOKLYN, NY 11230
","40.63219999900008"," -73.96722799799994"
"4866","NYC","RAM JAN OIL CORP.","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","CONVENIENCE/GAS","11/10/2020","2111 ATLANTIC AVENUE
BROOKLYN, NY 11223
","40.67646001000003"," -73.90935799799996"
"4867","NYC","STEINWAY GAS INC","ASTORIA","NY",11105,"QUEENS","NEW YORK CITY","GAS STATION","11/10/2020","20-01 31ST STREET
ASTORIA, NY 11105
","40.77943001400007"," -73.90623003899998"
"4868","NYC","BCKS LTD","NEW YORK","NY",10016,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","303 5TH  AVENUE
NEW YORK, NY 10016
","40.74659001100008"," -73.98568201499995"
"4869","NYC","HUDSON GROUP (HG) RETAIL LLC","NEW YORK","NY",10018,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","625 8TH AVENUE
NEW YORK, NY 10018
","40.75635999900004"," -73.99064301199996"
"4870","NYC","CROSS BRONX SERVICE STATION CORP.","BRONX","NY",10472,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1730 CROSS BRONX EXPY
BRONX, NY 10472
","40.835530009000024"," -73.87055900599995"
"4871","NYC","ELEVEN AVE DELI CORP DBA SUNRISE MARKETPLACE","NEW YORK","NY",10036,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","610-614 11TH  AVENUE
NEW YORK, NY 10036
","40.762770018000026"," -73.99666297899995"
"4872","NYC","BSKT E CORP.","ASTORIA","NY",11105,"QUEENS","NEW YORK CITY","RESTAURANT/ATUPA","11/10/2020","28-19 23RD AVENUE
ASTORIA, NY 11105
","40.77523001000003"," -73.91386000199998"
"4873","NYC","909 FULTON GROCERY & DELI CORP","BROOKLYN","NY",11238,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","909 FULTON  STREET
BROOKLYN, NY 11238
","40.68357000200007"," -73.96670002199994"
"4874","NYC","HS KING TRADING INC","WOODSIDE","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5901 ROOSEVELT AVENUE
WOODSIDE, NY 11377
","40.74551000300005"," -73.90528497899999"
"4875","NYC","5401 GOURMET DELI GROCERY CORP","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5401 CHURCH AVENUE
BROOKLYN, NY 11203
","40.65251999600008"," -73.92641399699994"
"4876","NYC","AMERICAN MARKET DELI INC","BRONX","NY",10472,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1403 BRONX RIVER AVENUE
BRONX, NY 10472
","40.83423001700004"," -73.87964297699995"
"4877","NYC","BARAKTH & SAIFUL INC","NEW YORK","NY",10007,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","165 CHURCH  STREET
NEW YORK, NY 10007
","40.71511001400006"," -74.00758501799999"
"4878","NYC","YEMEN DELI CORP","BROOKLYN","NY",11211,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","561 GRAND STREET
BROOKLYN, NY 11211
","40.71125999600008"," -73.94913901299998"
"4879","NYC","BOLLA OPERATING CORP.","BROOKLYN","NY",11236,"BROOKLYN","NEW YORK CITY","GAS STATION","11/10/2020","1935 CONEY ISLAND AVENUE
BROOKLYN, NY 11236
","40.610480015000064"," -73.96213498599997"
"4880","NYC","SUZIE FOODS CORP","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","167 BEDFORD AVENUE
BROOKLYN, NY 11211
","40.71825000000007"," -73.95712101599997"
"4881","NYC","2ND AVE FRESH FOOD CORP","NEW YORK","NY",10065,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1310 SECOND AVENUE
NEW YORK, NY 10065
","40.766699999000025"," -73.95967799899995"
"4882","NYC","R&A FOOD INC.","MANHATTAN","NY",10036,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","345 WEST 42ND STREET
MANHATTAN, NY 10036
","40.75823811200007"," -73.99201743499998"
"4883","NYC","LA PORTA GROCERY CORP","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1145 CLAY  AVENUE
BRONX, NY 10456
","40.83074000200003"," -73.91163896499995"
"4884","NYC","BAYRIDGE QUICKSTOP LLC","BROOKLYN","NY",11209,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9116 3RD AVENUE
BROOKLYN, NY 11209
","40.61962002000007"," -74.03279996199996"
"4885","NYC","M & N DELI & ORGANIC INC.","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","BAR/LOUNGE","11/10/2020","186 BROADWAY
BROOKLYN, NY 11211
","40.70973000500004"," -73.96211503699993"
"4886","NYC","242 BRADHURST DELI CORP.","NEW YORK","NY",10039,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","242 BRADHURST AVENUE
NEW YORK, NY 10039
","40.829089983000074"," -73.93876196499997"
"4887","NYC","METRO LOBBY NEWSSTAND VII INC.","NEW YORK","NY",10036,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1585 BROADWAY
NEW YORK, NY 10036
","40.76021001700008"," -73.98533399899998"
"4888","NYC","BUSHWICK DELI CORP","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1486 BUSHWICK AVENUE
BROOKLYN, NY 11207
","40.68304001400003"," -73.90717903799998"
"4889","NYC","LAST STOP CONVENIENCE CORP.","NEW YORK","NY",10034,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","4973 BROADWAY
NEW YORK, NY 10034
","40.86832998800003"," -73.91951099699997"
"4890","NYC","VIP V & G CORP.","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2003 VICTORY BOULEVARD
STATEN ISLAND, NY 10314
","40.61270000400003"," -74.13039297499995"
"4891","NYC","336 LLC","NEW YORK","NY",10001,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","336 8TH AVENUE
NEW YORK, NY 10001
","40.747619979000035"," -73.99656197699994"
"4892","NYC","D BEST DELI AND GROCERY INC","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","671 BUSHWICK AVENUE
BROOKLYN, NY 11221
","40.69747000500007"," -73.93229599799997"
"4893","NYC","NY2 FOOD MARKET CORP.","NEW YORK","NY",10019,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","769 10TH AVENUE
NEW YORK, NY 10019
","40.76589998800006"," -73.99112698299996"
"4894","NYC","JEROME FOOD CENTER CORP","BRONX","NY",10468,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","10 EAST 198TH STREET
BRONX, NY 10468
","40.87114999600004"," -73.89293097599995"
"4895","NYC","3901 FOODMART CORP","BROOKLYN","NY",11218,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3901 FORT HAMLTON PARKWAY
BROOKLYN, NY 11218
","40.64298998100003"," -73.99046397499995"
"4896","NYC","EASY STUYVESANT DELI CORP","BROOKLYN","NY",11213,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","186 STUYVESANT AVENUE
BROOKLYN, NY 11213
","40.68880999000004"," -73.93335798499999"
"4897","NYC","JAZZIE ENTERPRISES, INC","STATEN ISLAND","NY",10305,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1399 HYLAN  BOULEVARD
STATEN ISLAND, NY 10305
","40.59456001500007"," -74.08683498999994"
"4898","NYC","7 STAR DELI GROCERY INC","JACKSON HEIGHTS","NY",11372,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","8902 NOTHERN BOULEVARD
JACKSON HEIGHTS, NY 11372
","40.756110009000054"," -73.87869096099996"
"4899","NYC","SKY HIGH DELI GROCERY CORP.","BROOKLYN","NY",11210,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","2112 NOSTRAND AVENUE
BROOKLYN, NY 11210
","40.63385001900008"," -73.94792003299995"
"4900","NYC","ALBERT'S GIFT SHOP INC.","EAST ELMHURST","NY",11369,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","9010 DITMARS BOULEVARD
EAST ELMHURST, NY 11369
","40.76940999400006"," -73.87989502099998"
"4901","NYC","BATH AVE CONVENIENCE & TOBACCO CORP.","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2018 BATH AVENUE
BROOKLYN, NY 11214
","40.60099999900007"," -74.00115098499998"
"4902","NYC","THE NEW KING DELI GROCERY CORP","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","23 EAST 115TH  STREET
NEW YORK, NY 10029
","40.799570009000035"," -73.94571500499995"
"4903","NYC","82 STREET GROCERY INC","NEW YORK","NY",10024,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","454 AMSTERDAM AVENUE
NEW YORK, NY 10024
","40.78506001300008"," -73.97714404099997"
"4904","NYC","HAMZA CANDY STORE INC.","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1804 AVENUE M
BROOKLYN, NY 11230
","40.618210016000035"," -73.95694901899998"
"4905","NYC","FIVE LINE GOURMET DELI CORP","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","255 EAST TREMONT AVENUE
BRONX, NY 10457
","40.84894998000004"," -73.90379199499995"
"4906","NYC","ASAAD DELI & GRILL CORP.","BROOKLYN","NY",11218,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","111 CHURCH AVENUE
BROOKLYN, NY 11218
","40.64306998700005"," -73.97913700599997"
"4907","NYC","BOLLA OPERATING CORP","BROOKLYN","NY",11231,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","375 HAMILTON AVENUE
BROOKLYN, NY 11231
","40.673130006000065"," -73.99882601299998"
"4908","NYC","1271 D & G CORP.","BROOKLYN","NY",11236,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1271 RALPH AVENUE
BROOKLYN, NY 11236
","40.64519999600003"," -73.91978801899995"
"4909","NYC","GARDEN GOURMET MARKETPLACE CORP","NEW YORK","NY",10018,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","120 WEST 37TH  STREET
NEW YORK, NY 10018
","40.752179986000044"," -73.98782903999995"
"4910","NYC","TC AMBOY CORP","STATEN ISLAND","NY",10307,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","7299 AMBOY  ROAD
STATEN ISLAND, NY 10307
","40.51147000000003"," -74.24080300799994"
"4911","NYC","WORTMAN DELI CORP","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","140 WORTMAN AVENUE
BROOKLYN, NY 11207
","40.655639991000044"," -73.88766001599998"
"4912","NYC","TOPIA NEWS STAND INC","BROOKLYN","NY",11217,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","22  NEVINS STREET
BROOKLYN, NY 11217
","40.68818000600004"," -73.98135401999997"
"4913","NYC","GUN HILL ROAD DELI & GROCERY, INC","BRONX","NY",10467,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","362 EAST GUN HILL ROAD
BRONX, NY 10467
","40.87856999200005"," -73.87241802799997"
"4914","NYC","MUTHANNA, ALI A","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","397 AVENUE X
BROOKLYN, NY 11223
","40.590900015000045"," -73.96810901999999"
"4915","NYC","AVENUE N GOURMET DELI INC","BROOKLYN","NY",11234,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","6309 AVENUE N
BROOKLYN, NY 11234
","40.61969998300003"," -73.91683599599997"
"4916","NYC","FFASH DELI INC","JAMAICA","NY",11434,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","18001 LINDEN BOULEVARD
JAMAICA, NY 11434
","40.69233331300006"," -73.76658483299997"
"4917","NYC","BLUE MOON TOBACCO INC.","BRONX","NY",10452,"BRONX","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","37 EAST 170TH STREET
BRONX, NY 10452
","40.83985000000007"," -73.91633299799997"
"4918","NYC","VERMONT DELI & GRILL INC. V","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","669 VERMONT STREET
BROOKLYN, NY 11207
","40.66284000400003"," -73.89143497399994"
"4919","NYC","PANCHO DELI GROCERY STORE INC","JAMAICA","NY",11435,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","111-04 142ND STREET
JAMAICA, NY 11435
","40.685609989000056"," -73.80256903099996"
"4920","NYC","PERRY & 11TH STREET CORP","NEW YORK","NY",10014,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","275 WEST 4TH STREET
NEW YORK, NY 10014
","40.73582999400003"," -74.00333497399998"
"4921","NYC","LA BONITA GROCERY STORE CORP","BRONX","NY",10458,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","231 183RD STREET
BRONX, NY 10458
","40.85724999200005"," -73.89916602199997"
"4922","NYC","AMEER GOURMET DELI CORP.","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","209 LEWIS AVENUE
BROOKLYN, NY 11221
","40.68928000500006"," -73.93599602099994"
"4923","NYC","857 COMMUNITY DELI & GRILL CORP","BRONX","NY",10470,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","857 EAST 241ST STREET
BRONX, NY 10470
","40.90188999700007"," -73.84693100799996"
"4924","NYC","7 ELEVEN INC.","BROOKLYN","NY",11216,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1239 FULTON STREET
BROOKLYN, NY 11216
","40.68063998200006"," -73.95190696899994"
"4925","NYC","SUPER SPRING GROCERY CORP","QUEENS VILLAGE","NY",11428,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9039 SPRINGFIELD BOULEVARD
QUEENS VILLAGE, NY 11428
","40.72599999200003"," -73.74040598699997"
"4926","NYC","BROADWAY CONVENIENCE DELI GROCERY CORP","BRONX","NY",10463,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5219 BROADWAY
BRONX, NY 10463
","40.87500001300003"," -73.90950996099997"
"4927","NYC","ARIA ACCESSORY, INC.","NEW YORK","NY",10003,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","2 SAINT MARKS  PLACE
NEW YORK, NY 10003
","40.72929001400007"," -73.98965101399995"
"4928","NYC","QIAO FENG DELI INC","BROOKLYN","NY",11231,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","353 SMITH STREET
BROOKLYN, NY 11231
","40.679810006000025"," -73.99500897799999"
"4929","NYC","ST JAMES CONVENIENCE & STATIONARY INC","NEW YORK","NY",10038,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","23  SAINT JAMES  PLACE
NEW YORK, NY 10038
","40.711350018000076"," -73.99981901699994"
"4930","NYC","STUTI INC","BRONX","NY",10461,"BRONX","NEW YORK CITY","DELICATESSEN","11/10/2020","1480 WILLIAMSBRIDGE ROAD
BRONX, NY 10461
","40.84410000200006"," -73.84562200599999"
"4931","NYC","A & A FOOD DISTRIBUTION INC","STATEN ISLAND","NY",10303,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1841 FOREST AVENUE
STATEN ISLAND, NY 10303
","40.625400013000046"," -74.15002397899997"
"4932","NYC","BEGUM, MOSAMMAT S.","NEW YORK","NY",10017,"NEW YORK CITY","NEW YORK CITY","OTHER","11/10/2020","N/W/C E 42ND STREET
NEW YORK, NY 10017
","40.75249003300007"," -73.97846494499998"
"4933","NYC","LEX & 103 INC","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1629 LEXINGTON AVENUE
NEW YORK, NY 10029
","40.790059986000074"," -73.94769698999994"
"4934","NYC","14TH ST DELI CORP.","BROOKLYN","NY",11235,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1133 BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
","40.577829988000076"," -73.95575199899997"
"4935","NYC","POOJA 23 INC","FLUSHING","NY",11354,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","41-23 UNION STREET
FLUSHING, NY 11354
","40.758629986000074"," -73.82548498599994"
"4936","NYC","EXPRESS MINI MARKET CORP.","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","980 MORRIS AVENUE
BRONX, NY 10456
","40.828459999000074"," -73.91668595999994"
"4937","NYC","7-ELEVEN FOOD STORE #27167A","BROOKLYN","NY",11235,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2800 CONEY ISLAND AVENUE
BROOKLYN, NY 11235
","40.58821001100006"," -73.96083998199998"
"4938","NYC","SEHER NEWS INC","BROOKLYN","NY",11235,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1494 SHEEPSHEAD BAY ROAD
BROOKLYN, NY 11235
","40.58726096200007"," -73.95405920899998"
"4939","NYC","CHRISTOPHER DELI GROCERY CORP","BRONX","NY",10458,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2480 BELMONT  AVENUE
BRONX, NY 10458
","40.85680998400005"," -73.88441303499997"
"4940","NYC","NABILA INC","BRONX","NY",10458,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","413 EAST FORDHAM ROAD
BRONX, NY 10458
","40.86151998500003"," -73.89074195799998"
"4941","NYC","1601 AA GROCERY DELI CORP","BRONX","NY",10472,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1601 WESTCHESTER  AVENUE
BRONX, NY 10472
","40.82934001500007"," -73.87569602299999"
"4942","NYC","Z DELI GROCERY V CORP","NEW YORK","NY",10019,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","803 8TH  AVENUE
NEW YORK, NY 10019
","40.76139999600008"," -73.98697500799994"
"4943","NYC","DOLGENCORP OF NEW YORK INC.","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1192 MYRTLE AVENUE
BROOKLYN, NY 11221
","40.69730999400008"," -73.93119796799994"
"4944","NYC","MANOR RD FOOD CORP","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1763 VICTORY BOULEVARD
STATEN ISLAND, NY 10314
","40.61319001000004"," -74.12235397599994"
"4945","NYC","ADEN SUPERMARKET LLC","BROOKLYN","NY",11236,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","104-04 FLATLANDS AVENUE
BROOKLYN, NY 11236
","40.61743188000003"," -73.94107703599997"
"4946","NYC","TAG DELI GROCERY STORE CORP.","BRONX","NY",10461,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1905 WILLIAMSBRIDGE ROAD
BRONX, NY 10461
","40.85233999900004"," -73.85319899499996"
"4947","NYC","200 JAMAICA FOOD CORP.","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","200 JAMAICA AVENUE
BROOKLYN, NY 11207
","40.68028999500007"," -73.89265403799999"
"4948","NYC","JINAL USA LLC.","STATEN ISLAND","NY",10309,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","4278 ARTHUR KILL ROAD
STATEN ISLAND, NY 10309
","40.53777999700003"," -74.23693299999996"
"4949","NYC","FOOD STORY NATURAL MARKET INC","BROOKLYN","NY",11206,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","40 BOGART STREET
BROOKLYN, NY 11206
","40.704950015000065"," -73.93307400599997"
"4950","NYC","UNCLE & COUSINS DELI GROCRY CORP","BROOKLYN","NY",11236,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9706 SEAVIEW AVENUE
BROOKLYN, NY 11236
","40.63364001000008"," -73.88904403599997"
"4951","NYC","DK CONVENIENCE STORE INC.","LONG ISLAND CITY","NY",11101,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4102 34TH AVENUE
LONG ISLAND CITY, NY 11101
","40.75613000000004"," -73.92001198299994"
"4952","NYC","AMIR CANDY & GROCERY CORP","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","705 SENECA AVENUE
RIDGEWOOD, NY 11385
","40.70275001700003"," -73.90738598699994"
"4953","NYC","1622 AMSTERDAM GROCERY CORP","NEW YORK","NY",10031,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1622 AMSTERDAM AVENUE
NEW YORK, NY 10031
","40.82202001500008"," -73.95017903899998"
"4954","NYC","HIZAM S. MOHARAM","ROCKAWAY PARK","NY",11694,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","201 BEACH 116TH STREET
ROCKAWAY PARK, NY 11694
","40.579840010000055"," -73.83743498199993"
"4955","NYC","PRAMUKH 227 INC","NEW YORK","NY",10003,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","227 1ST AVENUE
NEW YORK, NY 10003
","40.731030014000055"," -73.98303199299994"
"4956","NYC","R.N.S. INC.","NEW YORK","NY",10019,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1428A 6TH AVENUE
NEW YORK, NY 10019
","40.76506759400007"," -73.97654731899996"
"4957","NYC","K&K FOOD DELI CORP","NEW YORK","NY",10002,"MANHATTAN","NEW YORK CITY","DELICATESSEN","11/10/2020","57 MARKET  STREET
NEW YORK, NY 10002
","40.71148002100006"," -73.99437103099996"
"4958","NYC","751 4TH AVE LOTTO DELI & GRILL CORP","BROOKLYN","NY",11232,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","751 4TH  AVENUE
BROOKLYN, NY 11232
","40.66024999600006"," -73.99793501699997"
"4959","NYC","BONITA DELI GROCERY CORP.","BROOKLYN","NY",11220,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4901 4TH AVENUE
BROOKLYN, NY 11220
","40.64682998300003"," -74.01189800999998"
"4960","NYC","2256 SECOND AVENUE CONVENIENCE, LLC","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","2256 2ND AVENUE
NEW YORK, NY 10029
","40.79676001800004"," -73.93772403399998"
"4961","NYC","MKS DISTRIBUTORS LLC","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","303 VANDERVOORT AVENUE
BROOKLYN, NY 11211
","40.71549998200004"," -73.93413699899997"
"4962","NYC","SUNNY DELI INC","BRONX","NY",10463,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","231 WEST 230TH  STREET
BRONX, NY 10463
","40.87795999900004"," -73.90708700499994"
"4963","NYC","YALLA DELI GROCERY CORP","BRONX","NY",10472,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1560 EAST 174TH STREET
BRONX, NY 10472
","40.83397998500004"," -73.87836599399998"
"4964","NYC","3 FRIENDLY GROCERY & DELI INC","LONG ISLAND CITY","NY",11101,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","27-26 QUEENS PLAZA S
LONG ISLAND CITY, NY 11101
","40.749799987000074"," -73.93920696099997"
"4965","NYC","HIZAM DELI GROCERY CORP.","BRONX","NY",10458,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","576 EAST 187TH STREET
BRONX, NY 10458
","40.85580998100005"," -73.88832595799994"
